EDAD,edad2,educ,ingreso_total_familiar,miembros_hogar,horastrab,POBRE,ANO,cluster_k2,cluster_k4,cluster_k10,CH04,CH07,CH08,NIVEL_ED,ESTADO,CAT_OCUP
38.0,1444.0,17,3950000.0,3,50.0,0,2025,1,2,0,2,1.0,2.0,6,1,3.0
43.0,1849.0,17,3950000.0,3,50.0,0,2025,1,2,0,1,1.0,2.0,6,1,3.0
3.0,9.0,0,3950000.0,3,50.0,0,2025,0,0,2,2,5.0,2.0,7,4,0.0
73.0,5329.0,17,4300000.0,1,50.0,0,2025,1,1,3,1,5.0,1.0,6,1,1.0
50.0,2500.0,17,3400000.0,4,60.0,0,2025,1,2,0,2,2.0,1.0,6,1,2.0
19.0,361.0,9,3400000.0,4,60.0,0,2025,0,2,0,2,5.0,1.0,3,3,0.0
17.0,289.0,9,3400000.0,4,60.0,0,2025,0,2,0,1,5.0,1.0,3,3,0.0
38.0,1444.0,17,3520000.0,2,45.0,0,2025,1,2,0,2,2.0,1.0,6,1,3.0
41.0,1681.0,17,3520000.0,2,45.0,0,2025,1,2,0,1,2.0,1.0,6,2,3.0
68.0,4624.0,7,1115000.0,2,10.0,0,2025,1,1,3,2,5.0,1.0,2,1,2.0
89.0,7921.0,7,1115000.0,2,10.0,0,2025,1,1,3,2,4.0,1.0,2,3,0.0
48.0,2304.0,17,3000000.0,4,39.0,0,2025,1,2,0,1,1.0,1.0,6,1,3.0
46.0,2116.0,17,3000000.0,4,39.0,0,2025,1,2,0,2,1.0,1.0,6,1,3.0
15.0,225.0,9,3000000.0,4,39.0,0,2025,0,0,2,1,5.0,1.0,3,3,0.0
12.0,144.0,9,3000000.0,4,39.0,0,2025,0,0,2,2,5.0,1.0,3,3,0.0
59.0,3481.0,3,790000.0,2,25.0,0,2025,1,1,3,1,2.0,4.0,1,1,2.0
50.0,2500.0,3,790000.0,2,25.0,0,2025,1,1,4,2,2.0,4.0,1,3,0.0
27.0,729.0,12,1100000.0,3,40.0,0,2025,0,3,1,1,1.0,4.0,4,1,2.0
27.0,729.0,12,1100000.0,3,40.0,0,2025,0,3,1,2,1.0,4.0,4,1,3.0
21.0,441.0,12,1100000.0,3,40.0,0,2025,0,3,1,2,5.0,4.0,4,3,0.0
37.0,1369.0,17,1000000.0,2,48.0,0,2025,1,3,1,1,1.0,1.0,6,1,2.0
50.0,2500.0,14,1000000.0,2,48.0,0,2025,1,1,9,1,1.0,1.0,5,1,2.0
35.0,1225.0,14,800000.0,4,24.0,1,2025,1,3,6,2,5.0,4.0,5,1,3.0
10.0,100.0,3,800000.0,4,24.0,1,2025,0,0,2,1,5.0,4.0,1,3,0.0
8.0,64.0,3,800000.0,4,24.0,1,2025,0,0,2,1,5.0,4.0,1,4,0.0
15.0,225.0,9,800000.0,4,24.0,1,2025,0,0,6,1,5.0,4.0,3,3,0.0
49.0,2401.0,17,300000.0,1,40.0,1,2025,1,1,9,1,5.0,1.0,6,1,3.0
41.0,1681.0,12,1300000.0,4,48.0,0,2025,1,3,9,1,2.0,1.0,4,1,2.0
14.0,196.0,9,1300000.0,4,48.0,0,2025,0,0,2,2,5.0,1.0,3,3,0.0
5.0,25.0,0,1300000.0,4,48.0,0,2025,0,0,2,2,5.0,1.0,7,4,0.0
63.0,3969.0,7,300000.0,1,40.0,1,2025,1,1,3,1,5.0,4.0,2,1,2.0
49.0,2401.0,9,831000.0,5,40.0,1,2025,1,1,9,2,5.0,1.0,3,1,3.0
28.0,784.0,14,831000.0,5,40.0,1,2025,0,3,1,1,1.0,4.0,5,1,2.0
10.0,100.0,3,831000.0,5,40.0,1,2025,0,0,2,2,5.0,4.0,1,3,0.0
4.0,16.0,0,831000.0,5,40.0,1,2025,0,0,2,2,5.0,4.0,7,4,0.0
28.0,784.0,12,831000.0,5,40.0,1,2025,0,3,1,2,1.0,4.0,4,1,3.0
48.0,2304.0,12,300000.0,1,8.0,1,2025,1,1,6,1,5.0,4.0,4,1,2.0
59.0,3481.0,9,1510000.0,3,30.0,0,2025,1,1,3,2,5.0,1.0,3,1,3.0
26.0,676.0,9,1510000.0,3,30.0,0,2025,0,3,6,1,5.0,1.0,3,1,3.0
24.0,576.0,12,1510000.0,3,30.0,0,2025,0,3,6,1,5.0,1.0,4,1,3.0
78.0,6084.0,9,1100000.0,2,84.0,0,2025,1,1,3,1,1.0,1.0,3,1,2.0
46.0,2116.0,14,7700000.0,2,50.0,0,2025,1,2,5,1,1.0,2.0,5,1,3.0
46.0,2116.0,17,7700000.0,2,50.0,0,2025,1,2,5,2,1.0,2.0,6,1,3.0
45.0,2025.0,12,4200000.0,4,24.0,0,2025,1,2,0,1,1.0,2.0,4,1,3.0
44.0,1936.0,17,4200000.0,4,24.0,0,2025,1,2,0,2,1.0,2.0,6,1,3.0
8.0,64.0,3,4200000.0,4,24.0,0,2025,0,2,2,1,5.0,2.0,1,4,0.0
4.0,16.0,0,4200000.0,4,24.0,0,2025,0,0,2,2,5.0,2.0,7,4,0.0
65.0,4225.0,7,2170000.0,3,30.0,0,2025,1,1,3,1,1.0,1.0,2,1,2.0
60.0,3600.0,7,2170000.0,3,30.0,0,2025,1,1,3,2,1.0,1.0,2,3,0.0
19.0,361.0,9,2170000.0,3,30.0,0,2025,0,3,6,1,5.0,1.0,3,3,0.0
37.0,1369.0,17,1200000.0,3,40.0,0,2025,1,3,1,2,3.0,1.0,6,1,3.0
10.0,100.0,3,1200000.0,3,40.0,0,2025,0,0,2,1,5.0,1.0,1,3,0.0
3.0,9.0,0,1200000.0,3,40.0,0,2025,0,0,2,1,5.0,1.0,7,4,0.0
64.0,4096.0,12,800000.0,1,42.0,0,2025,1,1,3,1,5.0,1.0,4,1,2.0
65.0,4225.0,9,1365000.0,2,44.0,0,2025,1,1,3,1,2.0,1.0,3,1,3.0
61.0,3721.0,9,1365000.0,2,44.0,0,2025,1,1,3,2,2.0,1.0,3,1,3.0
28.0,784.0,14,550000.0,1,41.0,0,2025,0,3,1,2,5.0,12.0,5,1,3.0
28.0,784.0,14,2850000.0,2,28.0,0,2025,1,3,0,1,2.0,1.0,5,1,3.0
26.0,676.0,14,2850000.0,2,28.0,0,2025,0,3,0,2,2.0,1.0,5,1,3.0
9.0,81.0,3,1600000.0,3,40.0,0,2025,0,0,2,2,5.0,4.0,1,4,0.0
50.0,2500.0,17,1600000.0,3,40.0,0,2025,1,1,9,2,3.0,4.0,6,1,3.0
21.0,441.0,14,1600000.0,3,40.0,0,2025,0,3,1,2,5.0,1.0,5,1,3.0
99.0,9801.0,9,1100000.0,2,84.0,0,2025,1,1,3,2,1.0,1.0,3,1,2.0
23.0,529.0,14,1095000.0,1,15.0,0,2025,0,3,6,2,5.0,1.0,5,1,3.0
72.0,5184.0,17,640000.0,1,9.0,0,2025,1,1,3,2,5.0,1.0,6,1,2.0
21.0,441.0,12,1200000.0,4,45.0,1,2025,0,3,1,1,5.0,1.0,4,2,3.0
73.0,5329.0,14,545000.0,1,2.0,0,2025,1,1,3,1,3.0,1.0,5,1,2.0
48.0,2304.0,12,1200000.0,4,45.0,1,2025,1,1,9,1,2.0,1.0,4,1,3.0
45.0,2025.0,12,1200000.0,4,45.0,1,2025,1,3,9,2,2.0,1.0,4,1,2.0
25.0,625.0,12,1200000.0,4,45.0,1,2025,0,3,1,1,5.0,1.0,4,1,3.0
75.0,5625.0,17,1200000.0,2,30.0,0,2025,1,1,3,2,5.0,1.0,6,1,3.0
75.0,5625.0,17,1200000.0,2,30.0,0,2025,1,1,3,2,5.0,1.0,6,1,3.0
68.0,4624.0,3,930000.0,2,50.0,0,2025,1,1,3,1,2.0,1.0,1,1,2.0
70.0,4900.0,7,930000.0,2,50.0,0,2025,1,1,3,2,2.0,1.0,2,3,0.0
60.0,3600.0,9,2200000.0,4,40.0,0,2025,1,1,3,1,1.0,1.0,3,1,3.0
18.0,324.0,9,2200000.0,4,40.0,0,2025,0,0,2,1,5.0,1.0,3,3,0.0
12.0,144.0,9,2200000.0,4,40.0,0,2025,0,0,2,1,5.0,1.0,3,3,0.0
64.0,4096.0,17,1700000.0,3,38.0,0,2025,1,1,3,1,2.0,2.0,6,1,3.0
57.0,3249.0,17,1700000.0,3,38.0,0,2025,1,1,9,2,2.0,2.0,6,1,3.0
22.0,484.0,17,1700000.0,3,38.0,0,2025,0,3,1,2,5.0,2.0,6,2,3.0
53.0,2809.0,7,2200000.0,4,40.0,0,2025,1,1,9,2,1.0,1.0,2,1,3.0
62.0,3844.0,9,340000.0,1,24.0,0,2025,1,1,3,2,5.0,1.0,3,1,3.0
68.0,4624.0,12,580000.0,1,40.0,0,2025,1,1,3,1,4.0,1.0,4,1,2.0
35.0,1225.0,9,740000.0,3,48.0,1,2025,0,3,1,2,5.0,1.0,3,1,3.0
15.0,225.0,9,740000.0,3,48.0,1,2025,0,3,1,1,5.0,4.0,3,3,0.0
12.0,144.0,9,740000.0,3,48.0,1,2025,0,0,2,2,5.0,4.0,3,3,0.0
59.0,3481.0,9,300000.0,2,36.0,1,2025,1,1,3,1,2.0,4.0,3,1,2.0
56.0,3136.0,9,300000.0,2,36.0,1,2025,1,1,3,2,2.0,4.0,3,3,0.0
18.0,324.0,9,1150000.0,6,72.0,1,2025,0,0,8,1,5.0,4.0,3,3,0.0
16.0,256.0,9,1150000.0,6,72.0,1,2025,0,0,8,2,5.0,4.0,3,1,2.0
17.0,289.0,9,1150000.0,6,72.0,1,2025,0,0,8,2,5.0,4.0,3,3,0.0
15.0,225.0,9,1150000.0,6,72.0,1,2025,0,0,8,1,5.0,4.0,3,3,0.0
38.0,1444.0,9,145000.0,2,16.0,1,2025,1,3,6,2,5.0,4.0,3,1,3.0
14.0,196.0,9,145000.0,2,16.0,1,2025,0,0,6,1,5.0,4.0,3,3,0.0
42.0,1764.0,12,1150000.0,6,72.0,1,2025,1,3,8,1,5.0,4.0,4,1,2.0
49.0,2401.0,17,2500000.0,5,40.0,0,2025,1,3,0,1,2.0,1.0,6,1,3.0
40.0,1600.0,12,2500000.0,5,40.0,0,2025,1,3,0,2,2.0,1.0,4,1,2.0
16.0,256.0,9,2500000.0,5,40.0,0,2025,0,0,2,2,5.0,1.0,3,3,0.0
11.0,121.0,3,2500000.0,5,40.0,0,2025,0,0,2,2,5.0,1.0,1,3,0.0
7.0,49.0,3,2500000.0,5,40.0,0,2025,0,0,2,1,5.0,1.0,1,4,0.0
23.0,529.0,14,2450000.0,4,44.0,0,2025,0,3,1,1,5.0,4.0,5,3,0.0
17.0,289.0,3,2450000.0,4,44.0,0,2025,0,0,2,1,5.0,1.0,1,3,0.0
51.0,2601.0,17,1000000.0,4,51.0,1,2025,1,3,9,1,1.0,4.0,6,1,2.0
38.0,1444.0,17,1000000.0,4,51.0,1,2025,1,3,1,2,1.0,1.0,6,3,0.0
14.0,196.0,9,1000000.0,4,51.0,1,2025,0,0,2,1,5.0,1.0,3,3,0.0
1.0,1.0,0,1000000.0,4,51.0,1,2025,0,0,2,2,5.0,1.0,7,4,0.0
66.0,4356.0,12,500000.0,1,20.0,0,2025,1,1,3,2,4.0,4.0,4,1,2.0
55.0,3025.0,17,2450000.0,4,44.0,0,2025,1,1,0,1,2.0,1.0,6,1,3.0
53.0,2809.0,17,2450000.0,4,44.0,0,2025,1,1,0,2,2.0,1.0,6,3,0.0
19.0,361.0,9,700000.0,2,50.0,0,2025,0,3,1,2,1.0,4.0,3,3,0.0
59.0,3481.0,12,120000.0,1,3.0,1,2025,1,1,3,2,4.0,1.0,4,1,3.0
59.0,3481.0,9,950000.0,2,40.0,0,2025,1,1,3,1,2.0,1.0,3,1,3.0
58.0,3364.0,9,950000.0,2,40.0,0,2025,1,1,3,2,2.0,1.0,3,1,2.0
22.0,484.0,9,700000.0,2,50.0,0,2025,0,3,1,1,1.0,4.0,3,1,3.0
29.0,841.0,14,629000.0,2,8.0,0,2025,0,3,6,2,3.0,4.0,5,1,2.0
3.0,9.0,0,629000.0,2,8.0,0,2025,0,0,2,2,5.0,4.0,7,4,0.0
8.0,64.0,3,1100000.0,8,36.0,1,2025,0,0,7,2,5.0,1.0,1,4,0.0
6.0,36.0,3,1100000.0,8,36.0,1,2025,0,0,7,2,5.0,1.0,1,4,0.0
3.0,9.0,0,1100000.0,8,36.0,1,2025,0,0,7,2,5.0,4.0,7,4,0.0
35.0,1225.0,12,730000.0,2,40.0,0,2025,1,3,1,1,1.0,4.0,4,1,3.0
33.0,1089.0,12,730000.0,2,40.0,0,2025,1,3,1,2,1.0,1.0,4,1,3.0
74.0,5476.0,9,1600000.0,2,48.0,0,2025,1,1,3,1,4.0,1.0,3,1,3.0
33.0,1089.0,9,1100000.0,8,36.0,1,2025,0,0,7,1,1.0,1.0,3,1,3.0
32.0,1024.0,7,1100000.0,8,36.0,1,2025,0,0,7,2,1.0,1.0,2,1,3.0
16.0,256.0,9,1100000.0,8,36.0,1,2025,0,0,7,2,5.0,1.0,3,3,0.0
14.0,196.0,9,1100000.0,8,36.0,1,2025,0,0,7,2,5.0,1.0,3,3,0.0
10.0,100.0,3,1100000.0,8,36.0,1,2025,0,0,7,2,5.0,1.0,1,3,0.0
66.0,4356.0,12,1320000.0,2,40.0,0,2025,1,1,3,1,2.0,1.0,4,1,3.0
54.0,2916.0,17,1320000.0,2,40.0,0,2025,1,1,9,2,2.0,1.0,6,2,0.0
9.0,81.0,3,3010000.0,7,42.0,0,2025,0,0,2,1,5.0,1.0,1,4,0.0
39.0,1521.0,14,550000.0,3,30.0,1,2025,1,3,6,2,5.0,1.0,5,1,3.0
14.0,196.0,9,550000.0,3,30.0,1,2025,0,0,6,1,5.0,1.0,3,3,0.0
13.0,169.0,9,550000.0,3,30.0,1,2025,0,0,6,1,5.0,1.0,3,3,0.0
24.0,576.0,12,2105000.0,2,28.0,0,2025,0,3,6,2,1.0,1.0,4,1,3.0
41.0,1681.0,12,1080000.0,7,52.0,1,2025,0,3,9,1,2.0,1.0,4,1,3.0
40.0,1600.0,9,1080000.0,7,52.0,1,2025,0,3,7,2,2.0,1.0,3,1,2.0
18.0,324.0,14,1080000.0,7,52.0,1,2025,0,3,7,2,2.0,1.0,5,3,0.0
16.0,256.0,3,1080000.0,7,52.0,1,2025,0,0,2,1,5.0,1.0,1,3,0.0
13.0,169.0,9,1080000.0,7,52.0,1,2025,0,0,7,2,5.0,1.0,3,3,0.0
7.0,49.0,3,1080000.0,7,52.0,1,2025,0,0,2,1,5.0,1.0,1,4,0.0
5.0,25.0,0,1080000.0,7,52.0,1,2025,0,0,2,1,5.0,1.0,7,4,0.0
43.0,1849.0,9,1800000.0,1,27.0,0,2025,1,1,9,1,5.0,1.0,3,1,3.0
43.0,1849.0,12,2030000.0,3,28.0,0,2025,1,3,9,1,2.0,1.0,4,1,3.0
43.0,1849.0,12,2030000.0,3,28.0,0,2025,1,3,9,2,2.0,1.0,4,2,3.0
12.0,144.0,9,2030000.0,3,28.0,0,2025,0,0,2,1,5.0,1.0,3,3,0.0
45.0,2025.0,9,1600000.0,2,48.0,0,2025,1,1,9,1,3.0,4.0,3,1,3.0
9.0,81.0,3,3010000.0,7,42.0,0,2025,0,0,2,1,5.0,1.0,1,4,0.0
45.0,2025.0,17,3010000.0,7,42.0,0,2025,1,2,0,1,1.0,1.0,6,1,2.0
46.0,2116.0,17,3010000.0,7,42.0,0,2025,1,2,0,2,1.0,1.0,6,1,2.0
20.0,400.0,14,3010000.0,7,42.0,0,2025,0,3,0,2,5.0,1.0,5,3,0.0
16.0,256.0,9,3010000.0,7,42.0,0,2025,0,0,7,2,5.0,1.0,3,3,0.0
11.0,121.0,9,3010000.0,7,42.0,0,2025,0,0,7,2,5.0,1.0,3,3,0.0
32.0,1024.0,17,1400000.0,4,36.0,0,2025,0,3,1,1,1.0,1.0,6,1,3.0
31.0,961.0,17,1400000.0,4,36.0,0,2025,0,3,1,2,1.0,1.0,6,1,3.0
3.0,9.0,0,1400000.0,4,36.0,0,2025,0,0,2,2,5.0,1.0,7,4,0.0
1.0,1.0,0,1400000.0,4,36.0,0,2025,0,0,2,2,5.0,1.0,7,4,0.0
69.0,4761.0,12,390000.0,1,70.0,0,2025,1,1,3,2,3.0,1.0,4,1,2.0
36.0,1296.0,12,1725000.0,2,62.0,0,2025,1,3,1,2,2.0,1.0,4,1,3.0
40.0,1600.0,9,1725000.0,2,62.0,0,2025,1,3,9,1,2.0,1.0,3,1,3.0
32.0,1024.0,12,1230812.0,4,48.0,0,2025,0,3,1,2,5.0,4.0,4,1,3.0
12.0,144.0,9,1230812.0,4,48.0,0,2025,0,0,2,2,5.0,4.0,3,3,0.0
7.0,49.0,3,1230812.0,4,48.0,0,2025,0,0,2,1,5.0,4.0,1,4,0.0
62.0,3844.0,9,1230812.0,4,48.0,0,2025,1,1,3,2,5.0,1.0,3,3,0.0
24.0,576.0,12,2105000.0,2,28.0,0,2025,0,3,6,1,1.0,1.0,4,1,3.0
39.0,1521.0,17,2030000.0,3,18.0,0,2025,1,3,6,2,1.0,1.0,6,1,3.0
3.0,9.0,0,2030000.0,3,18.0,0,2025,0,0,2,2,5.0,1.0,7,4,0.0
35.0,1225.0,17,2030000.0,3,18.0,0,2025,1,3,6,1,1.0,1.0,6,1,3.0
29.0,841.0,17,2000000.0,1,40.0,0,2025,1,3,1,1,5.0,1.0,6,1,3.0
56.0,3136.0,9,808000.0,2,40.0,0,2025,1,1,3,2,1.0,4.0,3,1,3.0
66.0,4356.0,9,1430000.0,5,4.0,1,2025,1,1,3,1,2.0,1.0,3,1,2.0
59.0,3481.0,7,1430000.0,5,4.0,1,2025,1,1,3,2,2.0,1.0,2,3,0.0
19.0,361.0,14,1430000.0,5,4.0,1,2025,0,3,6,1,5.0,1.0,5,3,0.0
47.0,2209.0,9,808000.0,2,40.0,0,2025,1,1,9,1,1.0,4.0,3,1,3.0
61.0,3721.0,7,600000.0,1,22.0,0,2025,1,1,3,1,3.0,4.0,2,1,3.0
52.0,2704.0,7,780000.0,3,40.0,1,2025,1,1,9,1,2.0,1.0,2,1,3.0
51.0,2601.0,12,780000.0,3,40.0,1,2025,1,1,9,2,2.0,4.0,4,3,0.0
17.0,289.0,9,780000.0,3,40.0,1,2025,0,3,1,1,5.0,4.0,3,3,0.0
51.0,2601.0,17,2700000.0,2,40.0,0,2025,1,1,0,2,3.0,12.0,6,1,2.0
23.0,529.0,14,2700000.0,2,40.0,0,2025,0,3,0,2,5.0,2.0,5,2,2.0
50.0,2500.0,12,2200000.0,3,35.0,0,2025,1,1,9,1,1.0,1.0,4,1,3.0
50.0,2500.0,12,2200000.0,3,35.0,0,2025,1,1,9,2,1.0,1.0,4,1,3.0
18.0,324.0,12,2200000.0,3,35.0,0,2025,0,3,1,2,5.0,1.0,4,3,0.0
20.0,400.0,14,1430000.0,5,4.0,1,2025,0,3,6,1,5.0,1.0,5,3,0.0
21.0,441.0,12,1430000.0,5,4.0,1,2025,0,3,6,2,5.0,12.0,4,1,3.0
41.0,1681.0,12,778000.0,6,25.0,1,2025,1,3,6,1,1.0,1.0,4,1,3.0
29.0,841.0,9,778000.0,6,25.0,1,2025,0,0,6,2,1.0,4.0,3,3,0.0
11.0,121.0,3,778000.0,6,25.0,1,2025,0,0,2,1,5.0,4.0,1,3,0.0
9.0,81.0,3,778000.0,6,25.0,1,2025,0,0,2,1,5.0,4.0,1,4,0.0
8.0,64.0,3,778000.0,6,25.0,1,2025,0,0,2,2,5.0,4.0,1,4,0.0
7.0,49.0,3,778000.0,6,25.0,1,2025,0,0,2,1,5.0,4.0,1,4,0.0
36.0,1296.0,12,840700.0,5,60.0,1,2025,0,3,1,1,1.0,1.0,4,1,3.0
34.0,1156.0,12,840700.0,5,60.0,1,2025,0,3,1,2,1.0,1.0,4,1,3.0
6.0,36.0,3,840700.0,5,60.0,1,2025,0,0,2,1,5.0,4.0,1,4,0.0
12.0,144.0,9,840700.0,5,60.0,1,2025,0,0,8,2,5.0,4.0,3,3,0.0
31.0,961.0,12,840700.0,5,60.0,1,2025,0,3,1,2,5.0,4.0,4,3,0.0
59.0,3481.0,12,1250000.0,3,45.0,0,2025,1,1,9,2,2.0,1.0,4,1,3.0
54.0,2916.0,12,1250000.0,3,45.0,0,2025,1,1,9,1,2.0,4.0,4,1,2.0
49.0,2401.0,9,1320000.0,3,55.0,0,2025,1,1,9,2,3.0,4.0,3,1,3.0
20.0,400.0,9,1320000.0,3,55.0,0,2025,0,3,1,2,5.0,1.0,3,1,3.0
21.0,441.0,14,1320000.0,3,55.0,0,2025,0,3,1,2,5.0,1.0,5,1,3.0
31.0,961.0,17,3800000.0,1,24.0,0,2025,1,2,0,1,5.0,1.0,6,1,3.0
23.0,529.0,14,1418000.0,2,28.0,0,2025,0,3,6,1,5.0,4.0,5,1,3.0
25.0,625.0,14,1418000.0,2,28.0,0,2025,0,3,6,2,5.0,1.0,5,1,3.0
36.0,1296.0,12,854800.0,2,52.0,0,2025,1,3,1,2,5.0,1.0,4,1,3.0
18.0,324.0,9,854800.0,2,52.0,0,2025,0,3,1,1,5.0,2.0,3,3,0.0
21.0,441.0,12,1250000.0,3,45.0,0,2025,0,3,1,2,5.0,1.0,4,1,3.0
54.0,2916.0,17,8920000.0,5,45.0,0,2025,1,2,5,1,2.0,1.0,6,1,3.0
54.0,2916.0,17,8920000.0,5,45.0,0,2025,1,2,5,2,2.0,1.0,6,1,3.0
22.0,484.0,14,8920000.0,5,45.0,0,2025,0,2,5,2,5.0,1.0,5,1,2.0
19.0,361.0,14,8920000.0,5,45.0,0,2025,0,2,5,2,5.0,1.0,5,1,3.0
14.0,196.0,9,8920000.0,5,45.0,0,2025,0,2,5,2,5.0,1.0,3,3,0.0
38.0,1444.0,17,11700000.0,3,45.0,0,2025,1,2,5,1,2.0,1.0,6,1,3.0
35.0,1225.0,17,11700000.0,3,45.0,0,2025,1,2,5,2,2.0,1.0,6,1,3.0
2.0,4.0,0,11700000.0,3,45.0,0,2025,0,2,5,2,5.0,1.0,7,4,0.0
25.0,625.0,9,900000.0,3,45.0,0,2025,0,3,1,1,2.0,1.0,3,1,3.0
23.0,529.0,14,900000.0,3,45.0,0,2025,0,3,1,2,2.0,4.0,5,3,0.0
59.0,3481.0,12,980000.0,1,40.0,0,2025,1,1,3,2,5.0,2.0,4,1,3.0
69.0,4761.0,9,1598000.0,2,20.0,0,2025,1,1,3,1,2.0,1.0,3,1,3.0
58.0,3364.0,17,200000.0,1,30.0,1,2025,1,1,3,2,3.0,4.0,6,1,3.0
38.0,1444.0,12,308000.0,4,6.0,1,2025,1,3,6,1,1.0,1.0,4,1,2.0
34.0,1156.0,9,308000.0,4,6.0,1,2025,0,3,6,2,1.0,4.0,3,3,0.0
2.0,4.0,0,308000.0,4,6.0,1,2025,0,0,2,2,5.0,4.0,7,4,0.0
53.0,2809.0,17,1500000.0,2,40.0,0,2025,1,1,9,2,3.0,1.0,6,1,2.0
24.0,576.0,17,1500000.0,2,40.0,0,2025,0,3,1,2,5.0,1.0,6,2,3.0
36.0,1296.0,17,1200000.0,1,45.0,0,2025,1,3,1,1,5.0,1.0,6,1,3.0
7.0,49.0,3,3057000.0,4,72.0,0,2025,0,0,2,2,5.0,4.0,1,4,0.0
6.0,36.0,3,3057000.0,4,72.0,0,2025,0,0,2,1,5.0,4.0,1,4,0.0
54.0,2916.0,12,1160000.0,2,18.0,0,2025,1,1,3,2,4.0,1.0,4,1,3.0
25.0,625.0,9,1160000.0,2,18.0,0,2025,0,3,6,1,5.0,4.0,3,1,3.0
44.0,1936.0,17,3057000.0,4,72.0,0,2025,1,2,0,1,1.0,1.0,6,1,3.0
26.0,676.0,17,3057000.0,4,72.0,0,2025,0,3,0,2,1.0,1.0,6,1,3.0
1.0,1.0,0,900000.0,3,45.0,0,2025,0,0,2,1,5.0,1.0,7,4,0.0
23.0,529.0,12,2002000.0,3,30.0,0,2025,0,3,6,1,5.0,1.0,4,1,3.0
58.0,3364.0,9,2002000.0,3,30.0,0,2025,1,1,3,1,2.0,4.0,3,1,2.0
55.0,3025.0,9,2002000.0,3,30.0,0,2025,1,1,3,2,2.0,4.0,3,1,2.0
68.0,4624.0,9,1598000.0,2,20.0,0,2025,1,1,3,2,2.0,1.0,3,3,0.0
59.0,3481.0,7,722000.0,1,44.0,0,2025,1,1,3,2,4.0,1.0,2,1,3.0
45.0,2025.0,12,2180000.0,3,42.0,0,2025,1,1,9,1,1.0,1.0,4,1,3.0
46.0,2116.0,17,2180000.0,3,42.0,0,2025,1,3,0,2,1.0,1.0,6,1,3.0
19.0,361.0,14,2180000.0,3,42.0,0,2025,0,3,1,1,5.0,1.0,5,1,3.0
52.0,2704.0,9,3000000.0,4,27.0,0,2025,1,1,0,1,5.0,1.0,3,1,1.0
11.0,121.0,3,3000000.0,4,27.0,0,2025,0,0,2,1,5.0,1.0,1,3,0.0
11.0,121.0,3,3000000.0,4,27.0,0,2025,0,0,2,1,5.0,1.0,1,3,0.0
22.0,484.0,14,3000000.0,4,27.0,0,2025,0,3,0,1,5.0,1.0,5,3,0.0
47.0,2209.0,17,4000000.0,4,50.0,0,2025,1,2,0,1,2.0,1.0,6,1,3.0
46.0,2116.0,17,4000000.0,4,50.0,0,2025,1,2,0,2,2.0,1.0,6,1,3.0
12.0,144.0,9,4000000.0,4,50.0,0,2025,0,2,0,2,5.0,1.0,3,3,0.0
8.0,64.0,3,4000000.0,4,50.0,0,2025,0,0,2,2,5.0,1.0,1,4,0.0
40.0,1600.0,17,2500000.0,2,40.0,0,2025,1,3,0,1,1.0,1.0,6,1,3.0
37.0,1369.0,17,2500000.0,2,40.0,0,2025,1,3,0,2,1.0,1.0,6,2,3.0
44.0,1936.0,17,3300000.0,1,44.0,0,2025,1,2,0,1,5.0,2.0,6,1,1.0
38.0,1444.0,17,1600000.0,2,72.0,0,2025,1,3,1,2,1.0,1.0,6,1,3.0
34.0,1156.0,17,1600000.0,2,72.0,0,2025,1,3,1,1,1.0,1.0,6,1,3.0
16.0,256.0,9,308000.0,4,6.0,1,2025,0,0,6,1,5.0,4.0,3,3,0.0
48.0,2304.0,7,420000.0,2,56.0,1,2025,1,1,9,2,3.0,4.0,2,1,3.0
20.0,400.0,7,420000.0,2,56.0,1,2025,0,3,1,2,5.0,4.0,2,3,0.0
38.0,1444.0,12,750000.0,4,30.0,1,2025,1,3,6,2,1.0,1.0,4,2,0.0
14.0,196.0,9,750000.0,4,30.0,1,2025,0,0,6,1,5.0,1.0,3,3,0.0
8.0,64.0,3,750000.0,4,30.0,1,2025,0,0,2,1,5.0,1.0,1,4,0.0
56.0,3136.0,9,571000.0,3,12.0,1,2025,1,1,3,1,3.0,4.0,3,1,3.0
40.0,1600.0,12,750000.0,4,30.0,1,2025,1,3,6,1,1.0,1.0,4,1,3.0
42.0,1764.0,14,970000.0,2,40.0,0,2025,1,3,9,2,1.0,1.0,5,1,3.0
50.0,2500.0,17,970000.0,2,40.0,0,2025,1,1,9,1,1.0,1.0,6,1,1.0
49.0,2401.0,17,2580000.0,1,33.0,0,2025,1,1,0,2,5.0,12.0,6,1,3.0
52.0,2704.0,17,1400000.0,2,40.0,0,2025,1,1,9,1,5.0,1.0,6,1,3.0
24.0,576.0,12,1400000.0,2,40.0,0,2025,0,3,1,1,5.0,1.0,4,1,3.0
41.0,1681.0,17,2000000.0,1,40.0,0,2025,1,3,0,2,5.0,1.0,6,1,3.0
21.0,441.0,9,571000.0,3,12.0,1,2025,0,0,6,1,5.0,4.0,3,1,3.0
19.0,361.0,3,571000.0,3,12.0,1,2025,0,0,2,1,5.0,3.0,1,3,0.0
38.0,1444.0,17,1320000.0,1,48.0,0,2025,1,3,1,1,5.0,1.0,6,1,3.0
40.0,1600.0,12,1300000.0,4,48.0,0,2025,1,3,9,2,2.0,1.0,4,1,2.0
