CODUSU,NRO_HOGAR,COMPONENTE,CH04,CH06,CH07,CH08,NIVEL_ED,ESTADO,CAT_INAC,IPCF,ITF,P21,CAT_OCUP,PP03J,ANO
TQRMNOSVSHKONPCDEIJAH00863406,1.0,3,2,8.0,5,1.0,1,4,3,0.0,0.0,0.0,0,,2025
TQRMNOPQUHMLNOCDEIJAH00882035,1.0,1,1,47.0,1,4.0,2,1,0,0.0,0.0,600000.0,2,2.0,2025
TQRMNOPQUHMLNOCDEIJAH00882035,1.0,2,2,48.0,1,4.0,2,3,4,0.0,0.0,0.0,0,,2025
TQRMNOPQUHMLNOCDEIJAH00882035,1.0,3,2,18.0,5,4.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNOPQUHMLNOCDEIJAH00882035,1.0,4,2,8.0,5,4.0,1,4,3,0.0,0.0,0.0,0,,2025
TQRMNOPQUHMLNOCDEIJAH00882035,1.0,5,2,18.0,5,4.0,7,1,0,0.0,0.0,240000.0,3,2.0,2025
TQRMNOPQUHMLNOCDEIJAH00882035,1.0,6,1,22.0,5,4.0,4,1,0,0.0,0.0,220000.0,3,2.0,2025
TQRMNORTXHJNSPCDEIJAH00873595,1.0,1,1,63.0,2,1.0,2,1,0,0.0,0.0,350000.0,3,2.0,2025
TQRMNORTXHJNSPCDEIJAH00873595,1.0,2,2,61.0,2,1.0,4,3,1,0.0,0.0,0.0,0,,2025
TQRMNORTXHJNSPCDEIJAH00873595,1.0,3,2,30.0,5,1.0,4,3,4,0.0,0.0,0.0,0,,2025
TQRMNORTXHJNSPCDEIJAH00873595,1.0,4,1,34.0,5,4.0,4,1,0,0.0,0.0,,3,2.0,2025
TQRMNORTXHJNSPCDEIJAH00873595,1.0,5,2,1.0,5,1.0,7,4,5,0.0,0.0,0.0,0,,2025
TQRMNOPUWHKKSUCDEIJAH00858357,1.0,1,1,49.0,2,1.0,6,1,0,0.0,0.0,,3,2.0,2025
TQRMNOPUWHKKSUCDEIJAH00858357,1.0,2,2,52.0,2,1.0,6,1,0,0.0,0.0,,3,2.0,2025
TQRMNOPUWHKKSUCDEIJAH00858357,1.0,3,1,11.0,5,1.0,1,3,3,0.0,0.0,0.0,0,,2025
TQRMNORWWHLMLLCDEIJAH00859823,1.0,1,2,33.0,5,1.0,5,1,0,0.0,0.0,,3,2.0,2025
TQRMNORWWHLMLLCDEIJAH00859823,1.0,2,1,6.0,5,1.0,1,4,3,0.0,0.0,0.0,0,,2025
TQRMNOSWVHLMRQCDEIJAH00855422,1.0,1,1,62.0,1,1.0,5,1,0,0.0,0.0,1000000.0,3,2.0,2025
TQRMNOSWVHLMRQCDEIJAH00855422,1.0,2,2,65.0,1,1.0,5,3,4,0.0,0.0,0.0,0,,2025
TQRMNOSWVHLMRQCDEIJAH00855422,1.0,3,2,40.0,1,4.0,6,1,0,0.0,0.0,,2,2.0,2025
TQRMNOSWVHLMRQCDEIJAH00855422,1.0,4,1,21.0,5,4.0,4,3,7,0.0,0.0,0.0,0,,2025
TQRMNOSWVHLMRQCDEIJAH00855422,1.0,5,1,21.0,1,4.0,4,1,0,0.0,0.0,,1,2.0,2025
TQRMNOTTRHLKRSCDEIJAH00881958,1.0,1,1,54.0,2,1.0,4,1,0,0.0,0.0,,2,2.0,2025
TQRMNOTTRHLKRSCDEIJAH00881958,1.0,2,2,54.0,2,1.0,4,3,4,0.0,0.0,0.0,0,,2025
TQRMNOTTRHLKRSCDEIJAH00881958,1.0,3,2,27.0,5,1.0,6,1,0,0.0,0.0,,3,2.0,2025
TQRMNOTTRHLKRSCDEIJAH00881958,1.0,4,1,25.0,5,1.0,6,1,0,0.0,0.0,,2,2.0,2025
TQRMNOSPPHKMNNCDEIJAH00859895,1.0,1,1,64.0,2,2.0,5,1,0,0.0,0.0,0.0,1,2.0,2025
TQRMNOSPPHKMNNCDEIJAH00859895,1.0,2,2,57.0,2,2.0,5,1,0,0.0,0.0,0.0,1,2.0,2025
TQRMNOSPPHKMNNCDEIJAH00859895,1.0,3,1,22.0,5,2.0,5,1,0,0.0,0.0,,3,2.0,2025
TQRMNOSPPHKMNNCDEIJAH00859895,1.0,4,2,20.0,5,2.0,5,1,0,0.0,0.0,,3,2.0,2025
TQRMNOSPUHLMNQCDEIJAH00855114,1.0,1,1,55.0,3,1.0,5,1,0,0.0,0.0,,2,2.0,2025
TQRMNOQRXHMMKOCDEIJAH00881719,1.0,1,1,62.0,2,1.0,4,1,0,0.0,0.0,1500000.0,3,2.0,2025
TQRMNOQRXHMMKOCDEIJAH00881719,1.0,2,2,51.0,2,1.0,6,1,0,0.0,0.0,,2,2.0,2025
TQRMNOQRXHMMKOCDEIJAH00881719,1.0,3,1,23.0,5,4.0,3,3,7,0.0,0.0,0.0,0,,2025
TQRMNOQYQHJOLTCDEIJAH00876125,1.0,1,1,63.0,2,1.0,1,3,6,0.0,0.0,0.0,0,,2025
TQRMNOQYQHJOLTCDEIJAH00876125,1.0,2,2,57.0,2,9.0,1,0,0,0.0,0.0,0.0,0,,2025
TQRMNOQYQHJOLTCDEIJAH00876125,1.0,3,1,34.0,5,1.0,3,1,0,0.0,0.0,,3,2.0,2025
TQRMNOPUWHLOLNCDEIJAH00855311,1.0,1,1,58.0,2,1.0,4,1,0,0.0,0.0,5000000.0,3,2.0,2025
TQRMNOPUWHLOLNCDEIJAH00855311,1.0,2,2,58.0,2,1.0,4,3,4,0.0,0.0,0.0,0,,2025
TQRMNOPUWHLOLNCDEIJAH00855311,1.0,3,1,23.0,5,1.0,5,1,0,0.0,0.0,400000.0,3,1.0,2025
TQRMNOPUWHLOLNCDEIJAH00855311,1.0,4,1,23.0,5,1.0,6,1,0,0.0,0.0,,3,1.0,2025
TQRMNOQWYHLOLNCDEIJAH00855076,1.0,1,1,59.0,2,1.0,6,1,0,0.0,0.0,3000000.0,3,2.0,2025
TQRMNOQWYHLOLNCDEIJAH00855076,1.0,2,2,55.0,2,1.0,6,3,2,0.0,0.0,0.0,0,,2025
TQRMNOQWYHLOLNCDEIJAH00855076,1.0,3,1,20.0,5,1.0,5,1,0,0.0,0.0,1300000.0,3,2.0,2025
TQRMNOQWYHLOLNCDEIJAH00855076,1.0,4,2,18.0,5,1.0,5,3,2,0.0,0.0,0.0,0,,2025
TQRMNOPWSHJOQQCDEIJAH00881859,1.0,1,2,54.0,3,1.0,6,1,0,0.0,0.0,450000.0,3,2.0,2025
TQRMNOPWSHJOQQCDEIJAH00881859,1.0,2,2,18.0,5,1.0,4,3,4,0.0,0.0,0.0,0,,2025
TQRMNOPWSHJOQQCDEIJAH00881859,1.0,3,2,15.0,5,1.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNOTSTHMMLOCDEIJAH00881884,1.0,1,2,37.0,3,1.0,5,1,0,0.0,0.0,,2,2.0,2025
TQRMNOSPWHLMQOCDEIJAH00874346,1.0,1,2,65.0,4,1.0,2,3,4,0.0,0.0,0.0,0,,2025
TQRMNOSPWHLMQOCDEIJAH00874346,1.0,2,1,42.0,5,1.0,4,1,0,0.0,0.0,750000.0,3,2.0,2025
TQRMNOSPWHLMQOCDEIJAH00874346,1.0,3,1,38.0,5,4.0,2,1,0,0.0,0.0,600000.0,3,2.0,2025
TQRMNOSPWHLMQOCDEIJAH00874346,1.0,4,2,29.0,5,1.0,4,1,0,0.0,0.0,,3,2.0,2025
TQRMNORSPHJONQCDEIJAH00875165,1.0,1,1,48.0,1,4.0,6,1,0,0.0,0.0,,2,1.0,2025
TQRMNORSPHJONQCDEIJAH00875165,1.0,2,2,34.0,1,4.0,3,1,0,0.0,0.0,450000.0,3,2.0,2025
TQRMNORSPHJONQCDEIJAH00875165,1.0,3,2,13.0,5,4.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNORSPHJONQCDEIJAH00875165,1.0,4,2,12.0,5,4.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNORSPHJONQCDEIJAH00875165,1.0,5,1,11.0,5,4.0,1,3,3,0.0,0.0,0.0,0,,2025
TQRMNORSPHJONQCDEIJAH00875165,1.0,6,2,8.0,5,4.0,1,4,3,0.0,0.0,0.0,0,,2025
TQRMNORPVHLLPQCDEIJAH00855085,1.0,1,1,50.0,1,1.0,3,1,0,0.0,0.0,500000.0,3,2.0,2025
TQRMNORPVHLLPQCDEIJAH00855085,1.0,2,2,48.0,1,1.0,4,1,0,0.0,0.0,,3,2.0,2025
TQRMNORPVHLLPQCDEIJAH00855085,1.0,3,2,16.0,5,1.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNORUUHMNQUCDEIJAH00882045,1.0,1,1,36.0,2,1.0,3,1,0,0.0,0.0,,3,2.0,2025
TQRMNORUUHMNQUCDEIJAH00882045,1.0,2,2,34.0,2,1.0,5,3,4,0.0,0.0,0.0,0,,2025
TQRMNORUUHMNQUCDEIJAH00882045,1.0,3,1,11.0,5,1.0,1,3,3,0.0,0.0,0.0,0,,2025
TQRMNORUUHMNQUCDEIJAH00882045,1.0,4,2,5.0,5,1.0,7,4,5,0.0,0.0,0.0,0,,2025
TQRMNOQRXHMMKOCDEIJAH00881719,1.0,4,2,18.0,5,4.0,5,3,3,0.0,0.0,0.0,0,,2025
TQRMNOQRXHMMKOCDEIJAH00881719,1.0,5,2,26.0,5,4.0,3,1,0,0.0,0.0,,3,2.0,2025
TQRMNOQRYHLLKOCDEIJAH00855468,1.0,1,1,67.0,4,1.0,6,3,1,0.0,0.0,0.0,0,,2025
TQRMNOQRYHLLKOCDEIJAH00855468,1.0,2,1,34.0,5,1.0,5,1,0,0.0,0.0,,3,2.0,2025
TQRMNORPYHJKNLCDEIIAD00881744,1.0,1,2,63.0,4,1.0,4,1,0,0.0,0.0,,3,2.0,2025
TQRMNORPYHJKNLCDEIIAD00881744,1.0,2,1,24.0,5,1.0,5,1,0,0.0,0.0,400000.0,3,2.0,2025
TQRMNOSUVHKMNRCDEIIAD00881746,1.0,1,2,34.0,5,1.0,5,1,0,0.0,0.0,800000.0,3,1.0,2025
TQRMNOSVSHLMNOCDEIJAH00855400,1.0,1,2,67.0,2,1.0,2,3,4,0.0,0.0,0.0,0,,2025
TQRMNORRPHLMSLCDEIJAH00881860,1.0,1,1,32.0,2,1.0,5,1,0,0.0,0.0,650000.0,3,2.0,2025
TQRMNORRPHLMSLCDEIJAH00881860,1.0,2,2,36.0,2,1.0,6,1,0,0.0,0.0,,3,2.0,2025
TQRMNOTSTHMMLOCDEIJAH00881884,1.0,2,1,19.0,5,1.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNOTSTHMMLOCDEIJAH00881884,1.0,3,2,14.0,5,1.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNOTSTHMMLOCDEIJAH00881884,1.0,4,1,8.0,5,1.0,1,4,3,0.0,0.0,0.0,0,,2025
TQRMNOQSQHKNRUCDEIJAH00860352,1.0,1,1,71.0,2,1.0,2,1,0,0.0,0.0,,3,2.0,2025
TQRMNOQSQHKNRUCDEIJAH00860352,1.0,2,2,70.0,2,1.0,2,3,4,0.0,0.0,0.0,0,,2025
TQRMNOQSQHKNRUCDEIJAH00860352,1.0,3,2,48.0,3,4.0,4,3,4,0.0,0.0,0.0,0,,2025
TQRMNOQSQHKNRUCDEIJAH00860352,1.0,4,2,20.0,5,4.0,4,3,6,0.0,0.0,0.0,0,,2025
TQRMNOQSQHKNRUCDEIJAH00860352,1.0,5,1,18.0,5,4.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNOQSQHKNRUCDEIJAH00860352,1.0,6,2,15.0,5,4.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNOQWQHKNQSCDEIJAH00862318,1.0,1,1,28.0,1,4.0,3,1,0,0.0,0.0,570000.0,3,2.0,2025
TQRMNOQRUHKMNMCDEIJAH00881963,1.0,1,2,76.0,5,1.0,2,3,4,0.0,0.0,0.0,0,,2025
TQRMNOPWVHJMQNCDEIJAH00881983,1.0,1,1,61.0,2,4.0,3,1,0,0.0,0.0,180000.0,3,1.0,2025
TQRMNOPWVHJMQNCDEIJAH00881983,1.0,2,2,53.0,2,1.0,4,1,0,0.0,0.0,,3,2.0,2025
TQRMNOPWVHJMQNCDEIJAH00881983,1.0,3,2,21.0,5,9.0,5,1,0,0.0,0.0,,3,1.0,2025
TQRMNOPWVHJMQNCDEIJAH00881983,1.0,4,1,16.0,5,1.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNORSPHJMQNCDEIJAH00881984,1.0,1,1,46.0,5,1.0,5,1,0,0.0,0.0,,1,2.0,2025
TQRMNORSPHJMQNCDEIJAH00881984,1.0,2,2,22.0,5,1.0,5,1,0,0.0,0.0,,2,2.0,2025
TQRMNOPPXHMMPMCDEIJAH00881985,1.0,1,2,55.0,1,1.0,3,1,0,0.0,0.0,140000.0,3,1.0,2025
TQRMNOPPXHMMPMCDEIJAH00881985,1.0,2,1,63.0,1,1.0,4,1,0,0.0,0.0,,3,2.0,2025
TQRMNORRRHMMPMCDEIJAH00881986,1.0,1,1,82.0,4,1.0,2,3,1,0.0,0.0,0.0,0,,2025
TQRMNOQRSHJMMSCDEIJAH00875879,1.0,1,1,37.0,2,1.0,4,1,0,0.0,0.0,,2,2.0,2025
TQRMNOQRSHJMMSCDEIJAH00875879,1.0,2,2,37.0,2,1.0,6,1,0,0.0,0.0,700000.0,3,1.0,2025
TQRMNOQRSHJMMSCDEIJAH00875879,1.0,3,2,9.0,5,1.0,1,4,3,0.0,0.0,0.0,0,,2025
TQRMNOQRSHJMMSCDEIJAH00875879,1.0,4,2,14.0,5,1.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNOQRSHJMMSCDEIJAH00875879,1.0,5,2,2.0,5,1.0,7,4,5,0.0,0.0,0.0,0,,2025
TQRMNORPRHMMMRCDEIJAH00881779,1.0,1,1,58.0,1,4.0,2,1,0,0.0,0.0,,2,2.0,2025
TQRMNORPRHMMMRCDEIJAH00881779,1.0,2,2,47.0,1,4.0,4,3,4,0.0,0.0,0.0,0,,2025
TQRMNORPRHMMMRCDEIJAH00881779,1.0,3,1,27.0,5,4.0,4,1,0,0.0,0.0,,2,2.0,2025
TQRMNORPRHMMMRCDEIJAH00881779,1.0,4,2,25.0,5,4.0,4,1,0,0.0,0.0,600000.0,3,1.0,2025
TQRMNORPRHMMMRCDEIJAH00881779,1.0,5,2,15.0,5,4.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNOSUQHKMOQCDEIJAH00881796,1.0,1,2,47.0,4,1.0,2,1,0,0.0,0.0,,3,2.0,2025
TQRMNOSUQHKMOQCDEIJAH00881796,1.0,2,2,28.0,1,1.0,6,1,0,0.0,0.0,500000.0,3,2.0,2025
TQRMNOSUQHKMOQCDEIJAH00881796,1.0,3,1,27.0,1,4.0,5,1,0,0.0,0.0,300000.0,3,1.0,2025
TQRMNOSVSHLMNOCDEIJAH00855400,1.0,2,1,68.0,2,1.0,2,1,0,0.0,0.0,300000.0,3,2.0,2025
TQRMNOSVSHLMNOCDEIJAH00855400,1.0,3,1,65.0,5,1.0,2,1,0,0.0,0.0,,3,2.0,2025
TQRMNOSVSHLMNOCDEIJAH00855400,1.0,4,1,60.0,5,1.0,2,1,0,0.0,0.0,300000.0,3,2.0,2025
TQRMNOSVSHLMNOCDEIJAH00855400,1.0,5,2,32.0,3,1.0,4,1,0,0.0,0.0,,3,2.0,2025
TQRMNOSVSHLMNOCDEIJAH00855400,1.0,6,2,31.0,5,1.0,4,1,0,0.0,0.0,,3,2.0,2025
TQRMNOSVSHLMNOCDEIJAH00855400,1.0,7,1,10.0,5,1.0,1,3,3,0.0,0.0,0.0,0,,2025
TQRMNORWRHLKQLCDEIJAH00881818,1.0,1,2,71.0,1,1.0,6,1,0,0.0,0.0,,1,2.0,2025
TQRMNOQWQHKNQSCDEIJAH00862318,1.0,2,2,28.0,1,1.0,3,1,0,0.0,0.0,,3,2.0,2025
TQRMNOQWQHKNQSCDEIJAH00862318,1.0,3,1,1.0,5,4.0,7,4,5,0.0,0.0,0.0,0,,2025
TQRMNOQWQHKNQSCDEIJAH00862318,1.0,4,2,48.0,3,4.0,2,1,0,0.0,0.0,,3,1.0,2025
TQRMNOTRSHJMLMCDEIIAD00874752,1.0,1,2,34.0,5,1.0,6,1,0,0.0,0.0,,3,2.0,2025
TQRMNORRQHMKLSCDEIIAD00881748,1.0,1,1,26.0,5,2.0,5,2,0,0.0,0.0,0.0,3,,2025
TQRMNORWRHLKQLCDEIJAH00881818,1.0,2,1,65.0,1,1.0,6,3,4,0.0,0.0,0.0,0,,2025
TQRMNORWUHLKQLCDEIJAH00859797,1.0,1,2,64.0,5,2.0,4,1,0,0.0,0.0,1000000.0,3,1.0,2025
TQRMNORWUHLKQLCDEIJAH00859797,1.0,3,1,19.0,5,2.0,4,3,4,0.0,0.0,0.0,0,,2025
TQRMNORWUHLKQLCDEIJAH00859797,1.0,4,1,20.0,5,2.0,4,1,0,0.0,0.0,,3,1.0,2025
TQRMNOPYQHLNPLCDEIJAH00881937,1.0,1,1,61.0,2,1.0,4,3,1,0.0,0.0,0.0,0,,2025
TQRMNOPYQHLNPLCDEIJAH00881937,1.0,2,2,61.0,2,1.0,2,3,6,0.0,0.0,0.0,0,,2025
TQRMNOPYQHLNPLCDEIJAH00881937,1.0,3,1,40.0,5,4.0,4,1,0,0.0,0.0,,3,2.0,2025
TQRMNOQQUHJMQLCDEIJAH00875275,1.0,1,2,24.0,5,4.0,5,1,0,0.0,0.0,,2,2.0,2025
TQRMNOQQUHJMQLCDEIJAH00875275,1.0,2,2,32.0,5,4.0,4,1,0,0.0,0.0,,2,2.0,2025
TQRMNORWXHJKLNCDEIJAH00881968,1.0,1,1,25.0,5,1.0,6,1,0,0.0,0.0,,3,2.0,2025
TQRMNOQWVHLOLNCDEIJAH00859088,1.0,1,1,62.0,2,1.0,5,1,0,0.0,0.0,,2,9.0,2025
TQRMNOQWVHLOLNCDEIJAH00859088,1.0,2,2,57.0,2,1.0,6,1,0,0.0,0.0,,3,9.0,2025
TQRMNOPRVHMKTMCDEIJAH00881724,1.0,1,2,99.0,4,1.0,2,3,1,0.0,0.0,0.0,0,,2025
TQRMNOSPUHMOTOCDEIJAH00881725,1.0,2,1,70.0,3,1.0,2,3,1,0.0,0.0,0.0,0,,2025
TQRMNOSPUHMOTOCDEIJAH00881725,1.0,3,2,34.0,5,1.0,4,1,0,0.0,0.0,,3,1.0,2025
TQRMNOSPUHMOTOCDEIJAH00881725,1.0,4,1,18.0,5,4.0,3,2,0,0.0,0.0,0.0,3,,2025
TQRMNOSPUHMOTOCDEIJAH00881725,1.0,5,2,14.0,5,4.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNORSQHKNRUCDEIJAH00859217,1.0,1,1,60.0,2,4.0,2,1,0,0.0,0.0,550000.0,2,2.0,2025
TQRMNORSQHKNRUCDEIJAH00859217,1.0,2,2,39.0,2,1.0,4,1,0,0.0,0.0,,2,1.0,2025
TQRMNORSQHKNRUCDEIJAH00859217,1.0,3,1,18.0,5,4.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNORUXHJLTNCDEIJAH00875266,1.0,1,2,54.0,3,4.0,2,1,0,0.0,0.0,,3,1.0,2025
TQRMNORUXHJLTNCDEIJAH00875266,1.0,2,2,25.0,5,4.0,5,1,0,0.0,0.0,,3,2.0,2025
TQRMNORUXHJLTNCDEIJAH00875266,1.0,3,2,19.0,5,1.0,4,1,0,0.0,0.0,376000.0,3,2.0,2025
TQRMNORUXHJLTNCDEIJAH00875266,1.0,4,2,14.0,5,4.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNOQSTHKKSMCDEIJAH00882061,1.0,1,2,54.0,2,1.0,6,1,0,0.0,0.0,,2,2.0,2025
TQRMNOQSTHKKSMCDEIJAH00882061,1.0,2,2,33.0,5,1.0,1,3,6,0.0,0.0,0.0,0,,2025
TQRMNOPSUHMMMSCDEIJAH00881712,1.0,1,2,58.0,2,4.0,4,3,4,0.0,0.0,0.0,0,,2025
TQRMNOPSUHMMMSCDEIJAH00881712,1.0,2,1,60.0,2,4.0,4,1,0,0.0,0.0,,2,2.0,2025
TQRMNOPSUHMMMSCDEIJAH00881712,1.0,3,1,25.0,5,1.0,5,1,0,0.0,0.0,,3,2.0,2025
TQRMNOVQRHLNNMCDEIJAH00855086,1.0,1,2,30.0,1,4.0,4,3,4,0.0,0.0,0.0,0,,2025
TQRMNOVQRHLNNMCDEIJAH00855086,1.0,2,1,33.0,1,4.0,3,1,0,0.0,0.0,,2,9.0,2025
TQRMNOVQRHLNNMCDEIJAH00855086,1.0,3,2,10.0,5,4.0,1,3,3,0.0,0.0,0.0,0,,2025
TQRMNOVQRHLNNMCDEIJAH00855086,1.0,4,1,5.0,5,4.0,7,4,5,0.0,0.0,0.0,0,,2025
TQRMNOPTVHLMNOCDEIJAH00855237,1.0,1,2,63.0,4,1.0,2,1,0,0.0,0.0,,2,2.0,2025
TQRMNOPTVHLMNOCDEIJAH00855237,1.0,2,1,36.0,1,1.0,4,0,0,0.0,0.0,0.0,0,,2025
TQRMNOPTVHLMNOCDEIJAH00855237,1.0,3,2,36.0,1,1.0,6,1,0,0.0,0.0,,3,2.0,2025
TQRMNOPTVHLMNOCDEIJAH00855237,1.0,4,2,15.0,5,1.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNOTRQHLOPTCDEIJAH00873204,1.0,1,1,62.0,2,1.0,2,3,1,0.0,0.0,0.0,0,,2025
TQRMNOTRQHLOPTCDEIJAH00873204,1.0,2,2,62.0,2,1.0,3,3,1,0.0,0.0,0.0,0,,2025
TQRMNOTRQHLOPTCDEIJAH00873204,1.0,3,1,42.0,5,1.0,5,1,0,0.0,0.0,,3,2.0,2025
TQRMNOQPTHKOTPCDEIJAH00863144,1.0,1,1,34.0,1,1.0,5,1,0,0.0,0.0,,3,2.0,2025
TQRMNOQXWHLKPLCDEIJAH00872911,1.0,1,1,76.0,4,2.0,6,1,0,0.0,0.0,,2,2.0,2025
TQRMNORQUHLMSLCDEIJAH00860632,1.0,1,2,59.0,2,1.0,6,1,0,0.0,0.0,,3,2.0,2025
TQRMNORQUHLMSLCDEIJAH00860632,1.0,2,1,65.0,2,1.0,4,2,0,0.0,0.0,0.0,0,,2025
TQRMNORQUHLMSLCDEIJAH00860632,1.0,3,1,24.0,5,1.0,5,1,0,0.0,0.0,,3,2.0,2025
TQRMNOTRSHLOPTCDEIJAH00873205,1.0,1,1,67.0,3,1.0,2,3,4,0.0,0.0,0.0,0,,2025
TQRMNOURUHLOPTCDEIJAH00873206,1.0,1,1,45.0,1,4.0,2,1,0,0.0,0.0,400000.0,2,1.0,2025
TQRMNOURUHLOPTCDEIJAH00873206,1.0,2,1,20.0,5,4.0,4,1,0,0.0,0.0,,1,2.0,2025
TQRMNOURUHLOPTCDEIJAH00873206,1.0,3,2,21.0,5,4.0,4,1,0,0.0,0.0,400000.0,2,1.0,2025
TQRMNOURUHLOPTCDEIJAH00873206,1.0,4,2,13.0,5,4.0,3,3,3,0.0,0.0,0.0,0,,2025
TQRMNOURUHLOPTCDEIJAH00873206,1.0,5,2,18.0,5,4.0,4,1,0,0.0,0.0,600000.0,2,1.0,2025
TQRMNOURUHLOPTCDEIJAH00873206,1.0,6,1,15.0,5,4.0,3,1,0,0.0,0.0,200000.0,3,1.0,2025
TQRMNOURUHLOPTCDEIJAH00873206,1.0,7,2,48.0,1,4.0,2,3,4,0.0,0.0,0.0,0,,2025
TQRMNOPYXHJOQOCDEIJAH00873208,1.0,1,2,26.0,1,1.0,2,1,0,0.0,0.0,400000.0,3,1.0,2025
TQRMNOPYXHJOQOCDEIJAH00873208,1.0,2,1,36.0,1,1.0,2,2,0,0.0,0.0,0.0,2,,2025
TQRMNOPYXHJOQOCDEIJAH00873208,1.0,3,2,6.0,5,1.0,1,4,3,0.0,0.0,0.0,0,,2025
TQRMNOPYXHJOQOCDEIJAH00873208,1.0,4,2,68.0,4,1.0,2,1,0,0.0,0.0,270000.0,3,2.0,2025
TQRMNOPWXHJOMOCDEIIAD00872519,1.0,1,2,55.0,5,4.0,6,3,3,0.0,0.0,0.0,0,,2025
TQRMNOQPTHKOTPCDEIJAH00863144,1.0,2,2,36.0,1,1.0,4,1,0,0.0,0.0,1000000.0,3,2.0,2025
TQRMNOQPTHKOTPCDEIJAH00863144,1.0,3,2,4.0,5,1.0,7,4,5,0.0,0.0,0.0,0,,2025
TQRMNOSRYHMLKMCDEIJAH00881804,1.0,1,1,66.0,2,2.0,4,1,0,0.0,0.0,2000000.0,3,2.0,2025
TQRMNOSRYHMLKMCDEIJAH00881804,1.0,2,2,65.0,2,2.0,4,3,4,0.0,0.0,0.0,0,,2025
TQRMNOSRYHMLKMCDEIJAH00881804,1.0,3,1,59.0,3,2.0,4,1,0,0.0,0.0,,3,2.0,2025
TQRMNOQXWHKMTTCDEIJAH00859884,1.0,1,1,76.0,2,1.0,6,3,1,0.0,0.0,0.0,0,,2025
TQRMNOQXWHKMTTCDEIJAH00859884,1.0,2,2,71.0,2,1.0,6,3,1,0.0,0.0,0.0,0,,2025
TQRMNOQXWHKMTTCDEIJAH00859884,1.0,3,1,44.0,5,1.0,4,2,0,0.0,0.0,0.0,0,,2025
TQRMNOTXVHKOQQCDEIJAH00859215,1.0,1,2,84.0,4,1.0,3,3,7,0.0,0.0,0.0,0,,2025
TQRMNOTXVHKOQQCDEIJAH00859215,1.0,2,1,63.0,5,4.0,3,1,0,0.0,0.0,,2,2.0,2025
TQRMNORVYHLMSMCDEIJAH00855401,1.0,1,1,44.0,1,4.0,3,1,0,0.0,0.0,,2,2.0,2025
TQRMNORVYHLMSMCDEIJAH00855401,1.0,2,2,46.0,1,4.0,4,1,0,0.0,0.0,,2,2.0,2025
TQRMNORVYHLMSMCDEIJAH00855401,1.0,3,2,22.0,5,4.0,4,3,4,0.0,0.0,0.0,0,,2025
TQRMNORVYHLMSMCDEIJAH00855401,1.0,4,2,21.0,5,4.0,3,3,4,0.0,0.0,0.0,0,,2025
TQRMNORVYHLMSMCDEIJAH00855401,1.0,5,1,18.0,5,4.0,3,1,0,0.0,0.0,,3,2.0,2025
TQRMNORVYHLMSMCDEIJAH00855401,1.0,6,1,9.0,5,4.0,1,4,3,0.0,0.0,0.0,0,,2025
TQRMNOQQXHJNSOCDEIJAH00874942,1.0,1,1,55.0,2,4.0,2,1,0,0.0,0.0,50000.0,2,2.0,2025
TQRMNOQQXHJNSOCDEIJAH00874942,1.0,2,2,50.0,2,4.0,4,3,4,0.0,0.0,0.0,0,,2025
TQRMNOQQXHJNSOCDEIJAH00874942,1.0,3,1,29.0,5,1.0,5,1,0,0.0,0.0,,3,2.0,2025
TQRMNOQQXHJNSOCDEIJAH00874942,1.0,4,2,26.0,1,4.0,5,3,3,0.0,0.0,0.0,0,,2025
TQRMNOQQXHJNSOCDEIJAH00874942,1.0,5,2,8.0,5,4.0,1,4,3,0.0,0.0,0.0,0,,2025
TQRMNORTVHMMTRCDEIJAH00882238,1.0,1,1,58.0,1,1.0,3,1,0,0.0,0.0,700000.0,3,2.0,2025
TQRMNORTVHMMTRCDEIJAH00882238,1.0,2,2,46.0,1,1.0,4,1,0,0.0,0.0,,3,2.0,2025
TQRMNORTVHMMTRCDEIJAH00882238,1.0,3,1,20.0,5,1.0,3,1,0,0.0,0.0,600000.0,3,2.0,2025
TQRMNOTYQHMMKNCDEIJAH00882251,1.0,1,2,80.0,4,1.0,1,3,4,0.0,0.0,0.0,0,,2025
TQRMNOSRXHKKSUCDEIJAH00859110,1.0,1,2,66.0,2,1.0,6,3,1,0.0,0.0,0.0,0,,2025
